skor_variansi,skor_edge_density,skor_entropi,skor_grabcut,skor_akhir,kategori,nama_file,label,status
0.578,0.0,0.885,0.416,0.433,perlu_cek_manual,Mobile_169.jpg,Electronic,ok
0.273,0.58,0.845,0.596,0.544,perlu_cek_manual,Mobile_171.jpg,Electronic,ok
0.496,0.304,1.0,0.268,0.494,perlu_cek_manual,Mobile_174.jpg,Electronic,ok
0.202,1.0,0.916,0.325,0.609,perlu_cek_manual,Mobile_175.jpg,Electronic,ok
0.681,0.033,1.0,0.475,0.509,perlu_cek_manual,Mobile_178.jpg,Electronic,ok
0.944,0.378,0.987,0.184,0.631,perlu_cek_manual,Mobile_179.jpg,Electronic,ok
0.131,1.0,1.0,0.479,0.635,perlu_cek_manual,Mobile_18.jpg,Electronic,ok
0.343,0.817,0.938,0.44,0.624,perlu_cek_manual,Mobile_182.jpg,Electronic,ok
0.481,0.0,0.881,0.28,0.376,perlu_cek_manual,Mobile_184.jpg,Electronic,ok
1.0,0.0,1.0,0.537,0.607,perlu_cek_manual,Mobile_185.jpg,Electronic,ok
0.427,0.359,0.637,0.23,0.409,perlu_cek_manual,Mobile_187.jpg,Electronic,ok
1.0,0.0,0.974,0.415,0.578,perlu_cek_manual,Mobile_188.jpg,Electronic,ok
0.98,0.29,0.94,0.371,0.643,perlu_cek_manual,Mobile_189.jpg,Electronic,ok
0.667,0.218,0.952,0.416,0.539,perlu_cek_manual,Mobile_190.jpg,Electronic,ok
0.723,0.0,0.968,0.241,0.459,perlu_cek_manual,Mobile_191.jpg,Electronic,ok
0.596,0.214,0.954,0.42,0.518,perlu_cek_manual,Mobile_192.jpg,Electronic,ok
0.49,0.0,0.963,0.527,0.445,perlu_cek_manual,Mobile_193.jpg,Electronic,ok
1.0,0.196,0.991,0.244,0.606,perlu_cek_manual,Mobile_196.jpg,Electronic,ok
0.649,0.305,0.944,0.351,0.545,perlu_cek_manual,Mobile_198.jpg,Electronic,ok
0.167,0.496,0.847,0.556,0.479,perlu_cek_manual,Mobile_20.jpg,Electronic,ok
0.45,0.443,0.896,0.171,0.481,perlu_cek_manual,Mobile_200.jpg,Electronic,ok
0.28,0.35,0.955,0.516,0.483,perlu_cek_manual,Mobile_201.jpg,Electronic,ok
0.169,0.539,0.906,0.471,0.488,perlu_cek_manual,Mobile_202.jpg,Electronic,ok
0.581,0.271,0.97,0.357,0.521,perlu_cek_manual,Mobile_204.jpg,Electronic,ok
0.332,0.255,0.933,0.111,0.385,perlu_cek_manual,Mobile_209.jpg,Electronic,ok
1.0,0.0,1.0,0.282,0.556,perlu_cek_manual,Mobile_21.jpg,Electronic,ok
0.123,1.0,0.934,0.424,0.609,perlu_cek_manual,Mobile_218.jpg,Electronic,ok
0.791,0.0,0.985,0.273,0.489,perlu_cek_manual,Mobile_219.jpg,Electronic,ok
0.083,0.622,0.844,0.251,0.431,perlu_cek_manual,Mobile_222.jpg,Electronic,ok
0.643,0.263,1.0,0.476,0.567,perlu_cek_manual,Mobile_227.jpg,Electronic,ok
0.499,0.0,0.962,0.573,0.457,perlu_cek_manual,Mobile_23.jpg,Electronic,ok
0.666,0.21,1.0,0.421,0.547,perlu_cek_manual,Mobile_231.jpg,Electronic,ok
0.633,0.409,0.947,0.276,0.557,perlu_cek_manual,Mobile_233.jpg,Electronic,ok
0.285,0.066,0.93,0.4,0.371,perlu_cek_manual,Mobile_237.jpg,Electronic,ok
1.0,0.22,0.948,0.348,0.625,perlu_cek_manual,Mobile_238.jpg,Electronic,ok
0.685,0.0,0.936,0.518,0.496,perlu_cek_manual,Mobile_243.jpg,Electronic,ok
0.451,0.0,0.947,0.326,0.39,perlu_cek_manual,Mobile_244.jpg,Electronic,ok
0.597,0.192,0.958,0.301,0.488,perlu_cek_manual,Mobile_246.jpg,Electronic,ok
0.399,0.512,0.863,0.626,0.571,perlu_cek_manual,Mobile_247.jpg,Electronic,ok
0.533,0.0,0.872,0.418,0.418,perlu_cek_manual,Mobile_248.jpg,Electronic,ok
0.655,0.325,0.967,0.474,0.582,perlu_cek_manual,Mobile_249.jpg,Electronic,ok
0.335,0.342,0.833,0.545,0.479,perlu_cek_manual,Mobile_250.jpg,Electronic,ok
0.492,0.554,0.982,0.471,0.605,perlu_cek_manual,Mobile_253.jpg,Electronic,ok
0.221,0.306,0.875,0.355,0.404,perlu_cek_manual,Mobile_255.jpg,Electronic,ok
0.277,0.629,0.861,0.48,0.54,perlu_cek_manual,Mobile_26.jpg,Electronic,ok
0.581,0.496,0.998,0.324,0.587,perlu_cek_manual,Mobile_263.jpg,Electronic,ok
0.419,0.559,0.965,0.445,0.575,perlu_cek_manual,Mobile_267.jpg,Electronic,ok
0.429,0.388,0.932,0.3,0.491,perlu_cek_manual,Mobile_27.jpg,Electronic,ok
0.86,0.308,0.988,0.246,0.597,perlu_cek_manual,Mobile_274.jpg,Electronic,ok
0.678,0.232,0.947,0.257,0.514,perlu_cek_manual,Mobile_275.jpg,Electronic,ok
0.606,0.548,0.923,0.357,0.602,perlu_cek_manual,Mobile_28.jpg,Electronic,ok
0.478,0.0,0.975,0.11,0.36,perlu_cek_manual,Mobile_284.jpg,Electronic,ok
0.347,0.908,0.928,0.328,0.628,perlu_cek_manual,Mobile_287.jpg,Electronic,ok
0.512,0.045,0.979,0.296,0.422,perlu_cek_manual,Mobile_288.jpg,Electronic,ok
0.329,0.71,0.871,0.475,0.581,perlu_cek_manual,Mobile_29.jpg,Electronic,ok
0.141,0.676,0.879,0.346,0.49,perlu_cek_manual,Mobile_31.jpg,Electronic,ok
0.427,0.57,0.944,0.191,0.526,perlu_cek_manual,Mobile_36.jpg,Electronic,ok
0.65,0.0,1.0,0.134,0.422,perlu_cek_manual,Mobile_39.jpg,Electronic,ok
0.907,0.127,0.902,0.484,0.587,perlu_cek_manual,Mobile_40.jpg,Electronic,ok
0.373,0.237,0.981,0.141,0.407,perlu_cek_manual,Mobile_42.jpg,Electronic,ok
0.141,0.487,0.92,0.214,0.415,perlu_cek_manual,Mobile_44.jpg,Electronic,ok
0.125,0.99,0.968,0.37,0.602,perlu_cek_manual,Mobile_45.jpg,Electronic,ok
0.869,0.316,0.97,0.24,0.598,perlu_cek_manual,Mobile_46.jpg,Electronic,ok
0.24,0.647,1.0,0.251,0.516,perlu_cek_manual,Mobile_48.jpg,Electronic,ok
0.127,0.578,0.848,0.272,0.435,perlu_cek_manual,Mobile_49.jpg,Electronic,ok
0.242,0.365,0.916,0.488,0.463,perlu_cek_manual,Mobile_5.jpg,Electronic,ok
0.333,0.288,0.88,0.269,0.416,perlu_cek_manual,Mobile_51.jpg,Electronic,ok
0.292,0.053,0.799,0.441,0.352,perlu_cek_manual,Mobile_54.jpg,Electronic,ok
0.478,0.0,0.986,0.39,0.419,perlu_cek_manual,Mobile_60.jpg,Electronic,ok
0.272,1.0,0.857,0.373,0.628,perlu_cek_manual,Mobile_62.jpg,Electronic,ok
1.0,0.35,0.683,0.022,0.546,perlu_cek_manual,Mobile_67.jpg,Electronic,ok
0.514,0.663,0.988,0.417,0.634,perlu_cek_manual,Mobile_68.jpg,Electronic,ok
0.371,0.42,0.906,0.439,0.506,perlu_cek_manual,Mobile_70.jpg,Electronic,ok
0.24,0.109,0.917,0.434,0.375,perlu_cek_manual,Mobile_71.jpg,Electronic,ok
0.581,0.615,0.925,0.226,0.589,perlu_cek_manual,Mobile_74.jpg,Electronic,ok
0.401,0.793,1.0,0.264,0.611,perlu_cek_manual,Mobile_82.jpg,Electronic,ok
0.286,0.45,0.713,0.323,0.428,perlu_cek_manual,Mobile_83.jpg,Electronic,ok
0.502,0.147,0.961,0.275,0.442,perlu_cek_manual,Mobile_84.jpg,Electronic,ok
0.524,0.654,0.975,0.211,0.591,perlu_cek_manual,Mobile_87.jpg,Electronic,ok
0.712,0.0,1.0,0.275,0.469,perlu_cek_manual,Mobile_90.jpg,Electronic,ok
0.684,0.326,0.945,0.409,0.574,perlu_cek_manual,Mobile_91.jpg,Electronic,ok
0.6,0.105,0.996,0.365,0.484,perlu_cek_manual,Mobile_92.jpg,Electronic,ok
0.35,0.063,0.983,0.394,0.399,perlu_cek_manual,Mobile_99.jpg,Electronic,ok
0.85,0.198,0.99,0.215,0.555,perlu_cek_manual,Mouse_10.jpg,Electronic,ok
0.52,0.317,0.486,0.269,0.402,perlu_cek_manual,Mouse_102.jpg,Electronic,ok
0.588,0.46,0.861,0.177,0.522,perlu_cek_manual,Mouse_103.jpg,Electronic,ok
0.59,0.512,0.987,0.379,0.604,perlu_cek_manual,Mouse_104.jpg,Electronic,ok
1.0,0.0,0.882,0.188,0.514,perlu_cek_manual,Mouse_11.jpg,Electronic,ok
0.348,0.462,0.377,0.545,0.427,perlu_cek_manual,Mouse_119.jpg,Electronic,ok
0.609,0.462,0.97,0.348,0.585,perlu_cek_manual,Mouse_120.jpg,Electronic,ok
0.216,0.837,0.822,0.409,0.562,perlu_cek_manual,Mouse_121.jpg,Electronic,ok
0.461,0.089,0.916,0.256,0.4,perlu_cek_manual,Mouse_122.jpg,Electronic,ok
0.551,0.831,0.562,0.546,0.636,perlu_cek_manual,Mouse_131.jpg,Electronic,ok
0.434,0.371,0.296,0.516,0.404,perlu_cek_manual,Mouse_136.jpg,Electronic,ok
0.037,1.0,0.749,0.399,0.541,perlu_cek_manual,Mouse_138.jpg,Electronic,ok
0.462,0.45,0.933,0.091,0.479,perlu_cek_manual,Mouse_139.jpg,Electronic,ok
1.0,0.165,0.971,0.399,0.623,perlu_cek_manual,Mouse_140.jpg,Electronic,ok
0.38,0.252,0.846,0.601,0.479,perlu_cek_manual,Mouse_142.jpg,Electronic,ok
0.072,0.326,0.855,0.445,0.379,perlu_cek_manual,Mouse_143.jpg,Electronic,ok
0.242,0.553,0.804,0.254,0.45,perlu_cek_manual,Mouse_15.jpg,Electronic,ok
0.316,0.78,0.369,0.439,0.49,perlu_cek_manual,Mouse_150.jpg,Electronic,ok
0.105,0.8,0.459,0.263,0.416,perlu_cek_manual,Mouse_152.jpg,Electronic,ok
0.272,0.655,0.654,0.367,0.482,perlu_cek_manual,Mouse_155.jpg,Electronic,ok
0.362,1.0,0.538,0.461,0.609,perlu_cek_manual,Mouse_156.jpg,Electronic,ok
0.515,0.228,0.98,0.086,0.436,perlu_cek_manual,Mouse_161.jpg,Electronic,ok
0.218,0.793,0.855,0.204,0.515,perlu_cek_manual,Mouse_166.jpg,Electronic,ok
0.905,0.41,0.498,0.472,0.589,perlu_cek_manual,Mouse_167.jpg,Electronic,ok
1.0,0.214,0.422,0.437,0.536,perlu_cek_manual,Mouse_168.jpg,Electronic,ok
0.409,0.041,0.914,0.41,0.4,perlu_cek_manual,Mouse_169.jpg,Electronic,ok
0.211,0.535,0.614,0.328,0.412,perlu_cek_manual,Mouse_173.jpg,Electronic,ok
0.496,0.018,0.786,0.511,0.414,perlu_cek_manual,Mouse_176.jpg,Electronic,ok
0.193,0.378,0.439,0.528,0.365,perlu_cek_manual,Mouse_177.jpg,Electronic,ok
0.282,0.353,0.873,0.457,0.456,perlu_cek_manual,Mouse_178.jpg,Electronic,ok
0.439,0.232,0.859,0.578,0.489,perlu_cek_manual,Mouse_179.jpg,Electronic,ok
0.251,0.656,0.64,0.061,0.412,perlu_cek_manual,Mouse_184.jpg,Electronic,ok
0.249,0.626,0.785,0.348,0.489,perlu_cek_manual,Mouse_185.jpg,Electronic,ok
0.439,0.232,0.859,0.581,0.49,perlu_cek_manual,Mouse_186.jpg,Electronic,ok
0.216,0.086,0.848,0.501,0.36,perlu_cek_manual,Mouse_187.jpg,Electronic,ok
0.317,1.0,0.904,0.266,0.629,perlu_cek_manual,Mouse_190.jpg,Electronic,ok
0.324,0.441,0.786,0.457,0.478,perlu_cek_manual,Mouse_192.jpg,Electronic,ok
0.316,0.78,0.369,0.438,0.49,perlu_cek_manual,Mouse_193.jpg,Electronic,ok
0.272,0.0,0.875,0.469,0.35,perlu_cek_manual,Mouse_195.jpg,Electronic,ok
0.21,1.0,0.586,0.17,0.514,perlu_cek_manual,Mouse_196.jpg,Electronic,ok
1.0,0.101,0.94,0.374,0.593,perlu_cek_manual,Mouse_197.jpg,Electronic,ok
0.395,0.0,0.874,0.318,0.357,perlu_cek_manual,Mouse_198.jpg,Electronic,ok
0.374,0.977,0.944,0.207,0.635,perlu_cek_manual,Mouse_20.jpg,Electronic,ok
0.564,0.0,0.939,0.323,0.422,perlu_cek_manual,Mouse_200.jpg,Electronic,ok
0.192,1.0,0.327,0.332,0.489,perlu_cek_manual,Mouse_202.jpg,Electronic,ok
0.407,0.0,0.861,0.428,0.38,perlu_cek_manual,Mouse_203.jpg,Electronic,ok
0.335,0.627,0.457,0.176,0.415,perlu_cek_manual,Mouse_205.jpg,Electronic,ok
1.0,0.295,0.914,0.137,0.599,perlu_cek_manual,Mouse_207.jpg,Electronic,ok
1.0,0.279,0.968,0.307,0.639,perlu_cek_manual,Mouse_208.jpg,Electronic,ok
0.268,0.9,0.988,0.21,0.59,perlu_cek_manual,Mouse_21.jpg,Electronic,ok
0.417,1.0,0.976,0.086,0.638,perlu_cek_manual,Mouse_210.jpg,Electronic,ok
0.496,0.018,0.786,0.506,0.413,perlu_cek_manual,Mouse_212.jpg,Electronic,ok
0.154,0.229,0.813,0.362,0.35,perlu_cek_manual,Mouse_216.jpg,Electronic,ok
0.181,0.67,0.989,0.349,0.523,perlu_cek_manual,Mouse_22.jpg,Electronic,ok
1.0,0.091,0.849,0.489,0.595,perlu_cek_manual,Mouse_220.jpg,Electronic,ok
1.0,0.0,1.0,0.509,0.602,perlu_cek_manual,Mouse_223.jpg,Electronic,ok
0.199,0.202,0.868,0.33,0.36,perlu_cek_manual,Mouse_226.jpg,Electronic,ok
1.0,0.0,1.0,0.411,0.582,perlu_cek_manual,Mouse_229.jpg,Electronic,ok
1.0,0.0,0.899,0.326,0.545,perlu_cek_manual,Mouse_23.jpg,Electronic,ok
0.11,0.359,0.778,0.346,0.365,perlu_cek_manual,Mouse_230.jpg,Electronic,ok
0.466,0.396,0.811,0.506,0.522,perlu_cek_manual,Mouse_231.jpg,Electronic,ok
0.696,0.276,1.0,0.015,0.494,perlu_cek_manual,Mouse_232.jpg,Electronic,ok
0.567,0.339,0.463,0.502,0.465,perlu_cek_manual,Mouse_237.jpg,Electronic,ok
0.2,0.313,0.664,0.39,0.365,perlu_cek_manual,Mouse_238.jpg,Electronic,ok
1.0,0.0,0.926,0.42,0.569,perlu_cek_manual,Mouse_24.jpg,Electronic,ok
0.414,0.709,0.746,0.489,0.584,perlu_cek_manual,Mouse_242.jpg,Electronic,ok
0.391,0.0,0.942,0.455,0.397,perlu_cek_manual,Mouse_243.jpg,Electronic,ok
0.428,0.398,0.861,0.275,0.475,perlu_cek_manual,Mouse_246.jpg,Electronic,ok
0.289,0.184,0.98,0.438,0.426,perlu_cek_manual,Mouse_249.jpg,Electronic,ok
0.734,0.377,0.953,0.351,0.594,perlu_cek_manual,Mouse_25.jpg,Electronic,ok
0.498,0.184,0.935,0.14,0.42,perlu_cek_manual,Mouse_251.jpg,Electronic,ok
0.699,0.224,0.951,0.341,0.535,perlu_cek_manual,Mouse_255.jpg,Electronic,ok
1.0,0.0,0.94,0.54,0.596,perlu_cek_manual,Mouse_262.jpg,Electronic,ok
0.558,0.0,0.92,0.453,0.442,perlu_cek_manual,Mouse_263.jpg,Electronic,ok
0.405,0.705,0.969,0.231,0.573,perlu_cek_manual,Mouse_265.jpg,Electronic,ok
0.213,0.106,0.889,0.56,0.386,perlu_cek_manual,Mouse_266.jpg,Electronic,ok
0.601,0.342,0.999,0.496,0.582,perlu_cek_manual,Mouse_268.jpg,Electronic,ok
0.598,0.745,0.473,0.548,0.607,perlu_cek_manual,Mouse_271.jpg,Electronic,ok
0.307,0.01,0.933,0.391,0.36,perlu_cek_manual,Mouse_272.jpg,Electronic,ok
0.793,0.0,0.895,0.239,0.465,perlu_cek_manual,Mouse_274.jpg,Electronic,ok
0.657,0.202,0.808,0.302,0.479,perlu_cek_manual,Mouse_276.jpg,Electronic,ok
0.873,0.428,0.963,0.233,0.63,perlu_cek_manual,Mouse_277.jpg,Electronic,ok
0.54,0.58,1.0,0.178,0.572,perlu_cek_manual,Mouse_279.jpg,Electronic,ok
0.282,0.269,0.872,0.366,0.413,perlu_cek_manual,Mouse_282.jpg,Electronic,ok
0.459,0.173,0.91,0.38,0.448,perlu_cek_manual,Mouse_287.jpg,Electronic,ok
0.574,0.357,0.957,0.501,0.571,perlu_cek_manual,Mouse_29.jpg,Electronic,ok
0.499,0.15,0.906,0.243,0.424,perlu_cek_manual,Mouse_290.jpg,Electronic,ok
1.0,0.274,1.0,0.234,0.629,perlu_cek_manual,Mouse_291.jpg,Electronic,ok
0.497,0.592,0.97,0.17,0.555,perlu_cek_manual,Mouse_293.jpg,Electronic,ok
0.128,0.527,0.86,0.148,0.398,perlu_cek_manual,Mouse_296.jpg,Electronic,ok
0.455,0.127,0.925,0.299,0.419,perlu_cek_manual,Mouse_31.jpg,Electronic,ok
0.851,0.296,0.833,0.433,0.598,perlu_cek_manual,Mouse_32.jpg,Electronic,ok
0.38,0.0,0.853,0.332,0.351,perlu_cek_manual,Mouse_34.jpg,Electronic,ok
0.458,0.396,0.934,0.295,0.502,perlu_cek_manual,Mouse_35.jpg,Electronic,ok
0.564,0.336,0.933,0.237,0.504,perlu_cek_manual,Mouse_39.jpg,Electronic,ok
0.889,0.451,0.938,0.283,0.646,perlu_cek_manual,Mouse_40.jpg,Electronic,ok
1.0,0.335,1.0,0.098,0.62,perlu_cek_manual,Mouse_41.jpg,Electronic,ok
0.437,0.738,0.931,0.161,0.571,perlu_cek_manual,Mouse_42.jpg,Electronic,ok
0.463,0.526,0.995,0.286,0.553,perlu_cek_manual,Mouse_43.jpg,Electronic,ok
0.797,0.443,0.937,0.433,0.646,perlu_cek_manual,Mouse_6.jpg,Electronic,ok
0.21,0.183,0.822,0.45,0.372,perlu_cek_manual,Mouse_64.jpg,Electronic,ok
0.135,0.28,0.907,0.221,0.35,perlu_cek_manual,Mouse_65.jpg,Electronic,ok
0.297,0.233,0.862,0.256,0.383,perlu_cek_manual,Mouse_66.jpg,Electronic,ok
0.614,0.274,0.405,0.294,0.406,perlu_cek_manual,Mouse_67.jpg,Electronic,ok
0.652,0.105,0.785,0.48,0.48,perlu_cek_manual,Mouse_68.jpg,Electronic,ok
0.946,0.071,0.984,0.277,0.557,perlu_cek_manual,Mouse_69.jpg,Electronic,ok
0.068,0.414,0.876,0.341,0.388,perlu_cek_manual,Mouse_72.jpg,Electronic,ok
0.584,0.21,0.902,0.353,0.489,perlu_cek_manual,Mouse_81.jpg,Electronic,ok
0.307,0.485,0.462,0.385,0.407,perlu_cek_manual,Mouse_82.jpg,Electronic,ok
1.0,0.103,0.85,0.232,0.547,perlu_cek_manual,Mouse_84.jpg,Electronic,ok
0.921,0.0,0.978,0.596,0.591,perlu_cek_manual,Mouse_9.jpg,Electronic,ok
0.287,0.71,0.919,0.274,0.538,perlu_cek_manual,Mouse_90.jpg,Electronic,ok
0.56,0.707,0.518,0.524,0.589,perlu_cek_manual,Mouse_92.jpg,Electronic,ok
0.605,0.506,0.938,0.248,0.57,perlu_cek_manual,Mouse_98.jpg,Electronic,ok
0.594,0.6,0.917,0.367,0.615,perlu_cek_manual,pcb_109.jpg,Electronic,ok
0.748,0.709,0.947,0.013,0.629,perlu_cek_manual,pcb_111.jpg,Electronic,ok
0.399,0.459,0.848,0.17,0.461,perlu_cek_manual,pcb_114.jpg,Electronic,ok
0.781,0.0,0.797,0.442,0.482,perlu_cek_manual,pcb_137.jpg,Electronic,ok
1.0,0.0,0.976,0.524,0.6,perlu_cek_manual,pcb_141.jpg,Electronic,ok
0.39,0.0,0.702,0.486,0.355,perlu_cek_manual,pcb_144.jpg,Electronic,ok
0.568,0.175,0.94,0.328,0.476,perlu_cek_manual,pcb_145.jpg,Electronic,ok
0.651,0.0,0.907,0.661,0.509,perlu_cek_manual,pcb_146.jpg,Electronic,ok
0.392,0.468,0.487,0.538,0.463,perlu_cek_manual,pcb_147.jpg,Electronic,ok
0.351,0.276,0.849,0.326,0.423,perlu_cek_manual,pcb_148.jpg,Electronic,ok
0.997,0.263,0.519,0.254,0.533,perlu_cek_manual,pcb_149.jpg,Electronic,ok
0.747,0.443,0.959,0.4,0.629,perlu_cek_manual,pcb_159.jpg,Electronic,ok
0.45,0.279,0.855,0.56,0.502,perlu_cek_manual,pcb_160.jpg,Electronic,ok
0.63,0.408,0.963,0.596,0.623,perlu_cek_manual,pcb_162.jpg,Electronic,ok
0.2,0.184,0.699,0.71,0.397,perlu_cek_manual,pcb_165.jpg,Electronic,ok
0.827,0.437,0.978,0.297,0.634,perlu_cek_manual,pcb_167.jpg,Electronic,ok
1.0,0.0,1.0,0.575,0.615,perlu_cek_manual,pcb_171.jpg,Electronic,ok
1.0,0.0,0.919,0.429,0.57,perlu_cek_manual,pcb_174.jpg,Electronic,ok
0.814,0.356,0.995,0.155,0.581,perlu_cek_manual,pcb_181.jpg,Electronic,ok
0.235,0.165,0.888,0.678,0.433,perlu_cek_manual,pcb_184.jpg,Electronic,ok
1.0,0.0,1.0,0.547,0.609,perlu_cek_manual,pcb_186.jpg,Electronic,ok
0.625,0.0,0.621,0.595,0.43,perlu_cek_manual,pcb_188.jpg,Electronic,ok
0.526,0.416,0.912,0.483,0.562,perlu_cek_manual,pcb_189.jpg,Electronic,ok
0.418,0.233,0.448,0.527,0.39,perlu_cek_manual,pcb_191.jpg,Electronic,ok
0.249,0.242,0.78,0.392,0.382,perlu_cek_manual,pcb_195.jpg,Electronic,ok
1.0,0.455,1.0,0.021,0.641,perlu_cek_manual,pcb_200.jpg,Electronic,ok
0.729,0.389,0.582,0.575,0.567,perlu_cek_manual,pcb_202.jpg,Electronic,ok
0.299,0.216,0.815,0.511,0.42,perlu_cek_manual,pcb_204.jpg,Electronic,ok
0.754,0.0,0.714,0.356,0.44,perlu_cek_manual,pcb_205.jpg,Electronic,ok
0.573,0.367,0.928,0.422,0.552,perlu_cek_manual,pcb_206.jpg,Electronic,ok
0.602,0.473,0.746,0.334,0.538,perlu_cek_manual,pcb_208.jpg,Electronic,ok
0.775,0.254,0.819,0.579,0.588,perlu_cek_manual,pcb_210.jpg,Electronic,ok
0.641,0.536,0.984,0.39,0.628,perlu_cek_manual,pcb_211.jpg,Electronic,ok
1.0,0.0,0.98,0.355,0.567,perlu_cek_manual,pcb_218.jpg,Electronic,ok
0.948,0.382,0.93,0.26,0.637,perlu_cek_manual,pcb_221.jpg,Electronic,ok
1.0,0.546,0.878,0.041,0.648,perlu_cek_manual,pcb_225.jpg,Electronic,ok
1.0,0.383,0.587,0.545,0.641,perlu_cek_manual,pcb_255.jpg,Electronic,ok
0.586,0.0,0.852,0.405,0.427,perlu_cek_manual,pcb_259.jpg,Electronic,ok
0.874,0.611,0.983,0.0,0.642,perlu_cek_manual,pcb_261.jpg,Electronic,ok
0.791,0.013,0.887,0.281,0.475,perlu_cek_manual,pcb_262.jpg,Electronic,ok
0.648,0.137,0.89,0.377,0.489,perlu_cek_manual,pcb_264.jpg,Electronic,ok
1.0,0.172,0.701,0.372,0.566,perlu_cek_manual,pcb_265.jpg,Electronic,ok
0.611,0.342,0.939,0.229,0.519,perlu_cek_manual,pcb_267.jpg,Electronic,ok
1.0,0.579,0.848,0.0,0.643,perlu_cek_manual,pcb_270.jpg,Electronic,ok
1.0,0.0,0.941,0.32,0.552,perlu_cek_manual,pcb_272.jpg,Electronic,ok
0.944,0.304,0.604,0.575,0.61,perlu_cek_manual,pcb_275.jpg,Electronic,ok
0.671,0.149,0.913,0.384,0.505,perlu_cek_manual,pcb_277.jpg,Electronic,ok
0.933,0.375,0.85,0.191,0.601,perlu_cek_manual,pcb_278.jpg,Electronic,ok
0.586,0.655,0.918,0.299,0.616,perlu_cek_manual,pcb_279.jpg,Electronic,ok
0.412,0.379,0.915,0.437,0.508,perlu_cek_manual,pcb_28.jpg,Electronic,ok
1.0,0.278,0.601,0.628,0.629,perlu_cek_manual,pcb_284.jpg,Electronic,ok
1.0,0.507,0.833,0.0,0.619,perlu_cek_manual,pcb_285.jpg,Electronic,ok
1.0,0.182,0.753,0.569,0.619,perlu_cek_manual,pcb_286.jpg,Electronic,ok
0.774,0.732,0.921,0.009,0.638,perlu_cek_manual,pcb_290.jpg,Electronic,ok
1.0,0.155,0.933,0.566,0.647,perlu_cek_manual,pcb_299.jpg,Electronic,ok
0.361,0.226,0.709,0.403,0.398,perlu_cek_manual,pcb_32.jpg,Electronic,ok
0.566,0.17,0.939,0.327,0.474,perlu_cek_manual,pcb_34.jpg,Electronic,ok
1.0,0.019,0.918,0.461,0.582,perlu_cek_manual,pcb_39.jpg,Electronic,ok
0.787,0.266,0.949,0.469,0.599,perlu_cek_manual,pcb_43.jpg,Electronic,ok
0.551,0.188,0.54,0.553,0.44,perlu_cek_manual,pcb_48.jpg,Electronic,ok
0.887,0.462,0.973,0.135,0.626,perlu_cek_manual,pcb_49.jpg,Electronic,ok
0.819,0.197,0.527,0.705,0.551,perlu_cek_manual,pcb_53.jpg,Electronic,ok
1.0,0.063,0.43,0.731,0.551,perlu_cek_manual,pcb_54.jpg,Electronic,ok
0.584,0.572,1.0,0.516,0.65,perlu_cek_manual,pcb_59.jpg,Electronic,ok
0.456,0.543,0.927,0.117,0.509,perlu_cek_manual,pcb_60.jpg,Electronic,ok
0.467,0.361,0.668,0.598,0.502,perlu_cek_manual,pcb_62.jpg,Electronic,ok
0.632,0.456,0.703,0.516,0.57,perlu_cek_manual,pcb_63.jpg,Electronic,ok
0.527,0.372,0.827,0.534,0.542,perlu_cek_manual,pcb_65.jpg,Electronic,ok
1.0,0.358,0.541,0.241,0.564,perlu_cek_manual,pcb_66.jpg,Electronic,ok
1.0,0.296,0.551,0.324,0.564,perlu_cek_manual,pcb_70.jpg,Electronic,ok
0.627,0.174,0.519,0.635,0.471,perlu_cek_manual,pcb_74.jpg,Electronic,ok
0.615,0.0,0.603,0.392,0.384,perlu_cek_manual,pcb_77.jpg,Electronic,ok
0.979,0.389,0.992,0.024,0.614,perlu_cek_manual,pcb_81.jpg,Electronic,ok
0.569,0.173,0.94,0.328,0.476,perlu_cek_manual,pcb_82.jpg,Electronic,ok
1.0,0.0,1.0,0.0,0.5,perlu_cek_manual,pcb_95.jpg,Electronic,ok
0.287,0.199,0.655,0.588,0.394,perlu_cek_manual,pcb_99.jpg,Electronic,ok
0.768,0.464,0.429,0.637,0.583,perlu_cek_manual,Player_0.jpg,Electronic,ok
0.705,0.351,0.448,0.585,0.523,perlu_cek_manual,Player_1.jpg,Electronic,ok
0.439,0.396,0.857,0.399,0.502,perlu_cek_manual,Player_103.jpg,Electronic,ok
0.224,0.518,0.578,0.478,0.434,perlu_cek_manual,Player_104.jpg,Electronic,ok
0.607,0.541,0.41,0.36,0.498,perlu_cek_manual,Player_109.jpg,Electronic,ok
0.837,0.486,0.93,0.251,0.633,perlu_cek_manual,Player_11.jpg,Electronic,ok
0.499,0.398,0.624,0.725,0.539,perlu_cek_manual,Player_110.jpg,Electronic,ok
0.489,0.448,0.914,0.419,0.548,perlu_cek_manual,Player_111.jpg,Electronic,ok
0.222,0.468,0.8,0.407,0.448,perlu_cek_manual,Player_112.jpg,Electronic,ok
0.379,0.35,0.914,0.365,0.475,perlu_cek_manual,Player_115.jpg,Electronic,ok
0.785,0.583,0.479,0.522,0.611,perlu_cek_manual,Player_117.jpg,Electronic,ok
0.321,0.251,0.414,0.497,0.354,perlu_cek_manual,Player_119.jpg,Electronic,ok
0.331,0.097,1.0,0.529,0.434,perlu_cek_manual,Player_121.jpg,Electronic,ok
