skor_variansi,skor_edge_density,skor_entropi,skor_grabcut,skor_akhir,kategori,nama_file,label,status
0.327,0.191,0.501,0.27,0.31,background_terpisah,Washing_Machine_160.jpg,Electronic,ok
1.0,1.0,1.0,0.571,0.914,full_frame,Washing_Machine_161.jpg,Electronic,ok
0.572,0.999,0.529,0.45,0.667,full_frame,Washing_Machine_162.jpg,Electronic,ok
0.546,0.61,0.923,0.105,0.552,perlu_cek_manual,Washing_Machine_163.jpg,Electronic,ok
1.0,1.0,0.919,0.625,0.909,full_frame,Washing_Machine_164.jpg,Electronic,ok
0.003,0.0,0.292,0.565,0.172,background_terpisah,Washing_Machine_165.jpg,Electronic,ok
0.0,0.0,0.073,0.481,0.111,background_terpisah,Washing_Machine_166.jpg,Electronic,ok
0.029,0.0,0.405,0.31,0.152,background_terpisah,Washing_Machine_167.jpg,Electronic,ok
0.001,0.027,0.078,0.529,0.13,background_terpisah,Washing_Machine_168.jpg,Electronic,ok
0.056,0.033,0.437,0.293,0.173,background_terpisah,Washing_Machine_169.jpg,Electronic,ok
1.0,1.0,0.893,0.65,0.909,full_frame,Washing_Machine_17.jpg,Electronic,ok
0.046,0.067,0.748,0.383,0.26,background_terpisah,Washing_Machine_170.jpg,Electronic,ok
0.042,0.103,0.489,0.223,0.186,background_terpisah,Washing_Machine_171.jpg,Electronic,ok
0.063,0.0,0.429,0.4,0.185,background_terpisah,Washing_Machine_172.jpg,Electronic,ok
0.593,0.726,0.516,0.325,0.564,perlu_cek_manual,Washing_Machine_173.jpg,Electronic,ok
0.011,0.082,0.122,0.38,0.128,background_terpisah,Washing_Machine_174.jpg,Electronic,ok
1.0,1.0,0.524,0.427,0.79,full_frame,Washing_Machine_175.jpg,Electronic,ok
0.039,0.0,0.478,0.171,0.141,background_terpisah,Washing_Machine_176.jpg,Electronic,ok
1.0,1.0,1.0,0.504,0.901,full_frame,Washing_Machine_177.jpg,Electronic,ok
1.0,0.458,0.509,0.401,0.619,perlu_cek_manual,Washing_Machine_178.jpg,Electronic,ok
0.002,0.0,0.241,0.345,0.118,background_terpisah,Washing_Machine_179.jpg,Electronic,ok
1.0,0.626,0.963,0.51,0.782,full_frame,Washing_Machine_18.jpg,Electronic,ok
0.045,0.161,0.211,0.231,0.15,background_terpisah,Washing_Machine_180.jpg,Electronic,ok
0.169,0.177,0.521,0.675,0.343,background_terpisah,Washing_Machine_181.jpg,Electronic,ok
0.108,0.089,0.762,0.213,0.254,background_terpisah,Washing_Machine_182.jpg,Electronic,ok
0.018,0.002,0.679,0.318,0.205,background_terpisah,Washing_Machine_183.jpg,Electronic,ok
0.621,0.16,0.967,0.36,0.5,perlu_cek_manual,Washing_Machine_184.jpg,Electronic,ok
0.655,0.0,0.937,0.417,0.467,perlu_cek_manual,Washing_Machine_185.jpg,Electronic,ok
0.934,0.59,0.963,0.492,0.748,full_frame,Washing_Machine_186.jpg,Electronic,ok
0.806,1.0,1.0,0.056,0.753,full_frame,Washing_Machine_187.jpg,Electronic,ok
0.07,0.0,0.594,0.496,0.239,background_terpisah,Washing_Machine_188.jpg,Electronic,ok
0.997,0.853,0.619,0.612,0.801,full_frame,Washing_Machine_189.jpg,Electronic,ok
0.035,0.0,0.422,0.419,0.179,background_terpisah,Washing_Machine_19.jpg,Electronic,ok
0.835,0.0,0.564,0.519,0.467,perlu_cek_manual,Washing_Machine_190.jpg,Electronic,ok
0.2,0.0,0.72,0.45,0.294,background_terpisah,Washing_Machine_191.jpg,Electronic,ok
1.0,0.992,0.868,0.464,0.864,full_frame,Washing_Machine_192.jpg,Electronic,ok
0.133,1.0,0.487,0.304,0.498,perlu_cek_manual,Washing_Machine_193.jpg,Electronic,ok
1.0,0.983,1.0,0.668,0.929,full_frame,Washing_Machine_194.jpg,Electronic,ok
0.419,0.471,0.513,0.454,0.46,perlu_cek_manual,Washing_Machine_195.jpg,Electronic,ok
0.409,0.971,0.617,0.281,0.594,perlu_cek_manual,Washing_Machine_196.jpg,Electronic,ok
0.085,0.54,0.743,0.406,0.417,perlu_cek_manual,Washing_Machine_197.jpg,Electronic,ok
0.041,0.0,0.323,0.475,0.172,background_terpisah,Washing_Machine_198.jpg,Electronic,ok
0.088,0.126,0.369,0.549,0.248,background_terpisah,Washing_Machine_199.jpg,Electronic,ok
0.301,1.0,0.805,0.579,0.667,full_frame,Washing_Machine_2.jpg,Electronic,ok
0.947,0.891,0.986,0.498,0.848,full_frame,Washing_Machine_20.jpg,Electronic,ok
0.134,0.0,0.477,0.107,0.157,background_terpisah,Washing_Machine_200.jpg,Electronic,ok
1.0,0.0,0.889,0.462,0.57,perlu_cek_manual,Washing_Machine_201.jpg,Electronic,ok
0.159,0.283,1.0,0.413,0.415,perlu_cek_manual,Washing_Machine_202.jpg,Electronic,ok
1.0,0.076,0.868,0.525,0.601,perlu_cek_manual,Washing_Machine_203.jpg,Electronic,ok
0.271,0.078,0.861,0.272,0.331,background_terpisah,Washing_Machine_204.jpg,Electronic,ok
1.0,0.235,0.544,0.388,0.557,perlu_cek_manual,Washing_Machine_205.jpg,Electronic,ok
0.0,0.0,0.078,0.43,0.102,background_terpisah,Washing_Machine_206.jpg,Electronic,ok
1.0,1.0,0.615,0.613,0.846,full_frame,Washing_Machine_207.jpg,Electronic,ok
0.285,1.0,0.837,0.461,0.645,perlu_cek_manual,Washing_Machine_208.jpg,Electronic,ok
0.333,0.8,0.921,0.268,0.578,perlu_cek_manual,Washing_Machine_209.jpg,Electronic,ok
0.0,0.0,0.215,0.55,0.153,background_terpisah,Washing_Machine_21.jpg,Electronic,ok
0.0,0.0,0.101,0.556,0.132,background_terpisah,Washing_Machine_210.jpg,Electronic,ok
0.609,0.705,0.466,0.129,0.513,perlu_cek_manual,Washing_Machine_211.jpg,Electronic,ok
0.008,0.09,0.172,0.486,0.161,background_terpisah,Washing_Machine_212.jpg,Electronic,ok
0.707,0.608,0.988,0.0,0.592,perlu_cek_manual,Washing_Machine_213.jpg,Electronic,ok
1.0,1.0,0.715,0.757,0.894,full_frame,Washing_Machine_214.jpg,Electronic,ok
1.0,0.635,0.686,0.517,0.731,full_frame,Washing_Machine_215.jpg,Electronic,ok
0.061,0.0,0.454,0.304,0.17,background_terpisah,Washing_Machine_216.jpg,Electronic,ok
0.274,0.067,0.553,0.439,0.301,background_terpisah,Washing_Machine_217.jpg,Electronic,ok
1.0,1.0,0.992,0.113,0.821,full_frame,Washing_Machine_218.jpg,Electronic,ok
1.0,0.19,0.488,0.675,0.59,perlu_cek_manual,Washing_Machine_219.jpg,Electronic,ok
0.115,0.073,0.475,0.272,0.206,background_terpisah,Washing_Machine_22.jpg,Electronic,ok
0.0,0.0,0.158,0.51,0.134,background_terpisah,Washing_Machine_220.jpg,Electronic,ok
0.897,0.058,0.829,0.298,0.512,perlu_cek_manual,Washing_Machine_221.jpg,Electronic,ok
0.886,1.0,0.738,0.691,0.852,full_frame,Washing_Machine_222.jpg,Electronic,ok
0.487,0.348,0.679,0.251,0.436,perlu_cek_manual,Washing_Machine_223.jpg,Electronic,ok
0.096,0.316,0.29,0.52,0.286,background_terpisah,Washing_Machine_224.jpg,Electronic,ok
0.105,0.0,0.636,0.304,0.22,background_terpisah,Washing_Machine_225.jpg,Electronic,ok
1.0,1.0,0.487,0.523,0.802,full_frame,Washing_Machine_226.jpg,Electronic,ok
0.546,0.278,0.98,0.358,0.515,perlu_cek_manual,Washing_Machine_227.jpg,Electronic,ok
0.76,0.191,0.544,0.476,0.489,perlu_cek_manual,Washing_Machine_228.jpg,Electronic,ok
0.771,0.496,0.518,0.571,0.598,perlu_cek_manual,Washing_Machine_229.jpg,Electronic,ok
0.299,0.0,0.644,0.41,0.3,background_terpisah,Washing_Machine_23.jpg,Electronic,ok
0.18,0.328,0.381,0.616,0.352,perlu_cek_manual,Washing_Machine_230.jpg,Electronic,ok
0.708,0.0,0.413,0.399,0.375,perlu_cek_manual,Washing_Machine_231.jpg,Electronic,ok
1.0,0.0,0.563,0.369,0.486,perlu_cek_manual,Washing_Machine_232.jpg,Electronic,ok
0.927,0.378,0.675,0.622,0.651,full_frame,Washing_Machine_233.jpg,Electronic,ok
1.0,1.0,0.919,0.571,0.898,full_frame,Washing_Machine_234.jpg,Electronic,ok
0.632,0.339,0.514,0.34,0.462,perlu_cek_manual,Washing_Machine_235.jpg,Electronic,ok
0.055,0.0,0.526,0.275,0.177,background_terpisah,Washing_Machine_236.jpg,Electronic,ok
0.035,0.041,0.83,0.255,0.24,background_terpisah,Washing_Machine_237.jpg,Electronic,ok
0.0,0.0,-0.0,0.593,0.119,background_terpisah,Washing_Machine_238.jpg,Electronic,ok
0.011,0.078,0.314,0.285,0.146,background_terpisah,Washing_Machine_239.jpg,Electronic,ok
0.604,0.567,0.983,0.393,0.626,perlu_cek_manual,Washing_Machine_24.jpg,Electronic,ok
1.0,1.0,0.551,0.391,0.788,full_frame,Washing_Machine_240.jpg,Electronic,ok
0.0,0.0,-0.0,0.477,0.095,background_terpisah,Washing_Machine_241.jpg,Electronic,ok
0.505,0.66,0.521,0.198,0.493,perlu_cek_manual,Washing_Machine_242.jpg,Electronic,ok
0.862,0.781,0.583,0.684,0.746,full_frame,Washing_Machine_243.jpg,Electronic,ok
0.722,0.0,0.929,0.58,0.518,perlu_cek_manual,Washing_Machine_244.jpg,Electronic,ok
0.0,0.0,0.141,0.398,0.108,background_terpisah,Washing_Machine_245.jpg,Electronic,ok
0.245,0.28,0.714,0.796,0.459,perlu_cek_manual,Washing_Machine_246.jpg,Electronic,ok
0.865,0.738,1.0,0.616,0.804,full_frame,Washing_Machine_247.jpg,Electronic,ok
0.47,0.253,0.609,0.488,0.436,perlu_cek_manual,Washing_Machine_248.jpg,Electronic,ok
0.0,0.0,0.014,0.354,0.074,background_terpisah,Washing_Machine_249.jpg,Electronic,ok
0.014,0.0,0.452,0.316,0.158,background_terpisah,Washing_Machine_25.jpg,Electronic,ok
0.01,0.042,0.21,0.483,0.154,background_terpisah,Washing_Machine_250.jpg,Electronic,ok
0.689,0.56,0.997,0.42,0.658,full_frame,Washing_Machine_251.jpg,Electronic,ok
0.929,0.412,0.525,0.318,0.571,perlu_cek_manual,Washing_Machine_252.jpg,Electronic,ok
0.162,0.224,0.756,0.384,0.344,background_terpisah,Washing_Machine_253.jpg,Electronic,ok
1.0,1.0,0.86,0.658,0.904,full_frame,Washing_Machine_254.jpg,Electronic,ok
0.601,0.894,0.553,0.247,0.608,perlu_cek_manual,Washing_Machine_255.jpg,Electronic,ok
0.241,0.0,0.685,0.432,0.296,background_terpisah,Washing_Machine_256.jpg,Electronic,ok
0.919,0.901,0.941,0.222,0.779,full_frame,Washing_Machine_257.jpg,Electronic,ok
0.206,0.257,0.581,0.699,0.395,perlu_cek_manual,Washing_Machine_258.jpg,Electronic,ok
0.09,0.029,0.492,0.522,0.239,background_terpisah,Washing_Machine_259.jpg,Electronic,ok
1.0,0.251,0.988,0.019,0.577,perlu_cek_manual,Washing_Machine_26.jpg,Electronic,ok
0.334,0.937,0.351,0.414,0.534,perlu_cek_manual,Washing_Machine_260.jpg,Electronic,ok
1.0,1.0,0.592,0.734,0.865,full_frame,Washing_Machine_261.jpg,Electronic,ok
1.0,1.0,0.948,0.19,0.828,full_frame,Washing_Machine_262.jpg,Electronic,ok
0.376,0.0,0.801,0.45,0.363,perlu_cek_manual,Washing_Machine_263.jpg,Electronic,ok
0.002,0.0,0.194,0.41,0.121,background_terpisah,Washing_Machine_264.jpg,Electronic,ok
0.111,0.0,0.87,0.59,0.325,background_terpisah,Washing_Machine_265.jpg,Electronic,ok
0.245,0.175,0.482,0.313,0.285,background_terpisah,Washing_Machine_266.jpg,Electronic,ok
0.0,0.0,0.071,0.337,0.082,background_terpisah,Washing_Machine_267.jpg,Electronic,ok
0.916,1.0,0.787,0.28,0.788,full_frame,Washing_Machine_268.jpg,Electronic,ok
0.639,0.581,0.618,0.681,0.626,perlu_cek_manual,Washing_Machine_269.jpg,Electronic,ok
0.042,0.102,0.13,0.296,0.128,background_terpisah,Washing_Machine_27.jpg,Electronic,ok
1.0,0.636,0.636,0.517,0.721,full_frame,Washing_Machine_270.jpg,Electronic,ok
0.025,0.0,0.461,0.41,0.182,background_terpisah,Washing_Machine_271.jpg,Electronic,ok
0.874,0.413,1.0,0.474,0.681,full_frame,Washing_Machine_272.jpg,Electronic,ok
0.052,0.282,0.695,0.748,0.389,perlu_cek_manual,Washing_Machine_273.jpg,Electronic,ok
0.0,0.0,0.053,0.351,0.081,background_terpisah,Washing_Machine_274.jpg,Electronic,ok
1.0,0.217,1.0,0.447,0.654,full_frame,Washing_Machine_275.jpg,Electronic,ok
0.891,0.167,0.952,0.57,0.622,perlu_cek_manual,Washing_Machine_276.jpg,Electronic,ok
1.0,0.871,0.671,0.224,0.74,full_frame,Washing_Machine_277.jpg,Electronic,ok
1.0,0.523,1.0,0.153,0.688,full_frame,Washing_Machine_278.jpg,Electronic,ok
1.0,1.0,0.863,0.7,0.913,full_frame,Washing_Machine_279.jpg,Electronic,ok
0.083,0.244,0.332,0.466,0.257,background_terpisah,Washing_Machine_28.jpg,Electronic,ok
0.067,0.249,0.371,0.539,0.277,background_terpisah,Washing_Machine_280.jpg,Electronic,ok
0.996,1.0,1.0,0.522,0.903,full_frame,Washing_Machine_281.jpg,Electronic,ok
0.986,0.154,0.957,0.382,0.61,perlu_cek_manual,Washing_Machine_282.jpg,Electronic,ok
1.0,1.0,0.942,0.008,0.79,full_frame,Washing_Machine_283.jpg,Electronic,ok
0.642,0.554,0.879,0.586,0.652,full_frame,Washing_Machine_284.jpg,Electronic,ok
1.0,0.298,0.656,0.255,0.572,perlu_cek_manual,Washing_Machine_285.jpg,Electronic,ok
1.0,0.0,1.0,0.0,0.5,perlu_cek_manual,Washing_Machine_286.jpg,Electronic,ok
1.0,1.0,1.0,0.578,0.916,full_frame,Washing_Machine_287.jpg,Electronic,ok
0.929,0.772,0.577,0.632,0.752,full_frame,Washing_Machine_288.jpg,Electronic,ok
1.0,0.597,0.842,0.472,0.742,full_frame,Washing_Machine_289.jpg,Electronic,ok
0.227,0.345,0.784,0.309,0.39,perlu_cek_manual,Washing_Machine_29.jpg,Electronic,ok
1.0,0.0,1.0,0.7,0.64,perlu_cek_manual,Washing_Machine_290.jpg,Electronic,ok
0.133,0.0,0.393,0.472,0.213,background_terpisah,Washing_Machine_291.jpg,Electronic,ok
0.236,0.53,0.516,0.584,0.45,perlu_cek_manual,Washing_Machine_292.jpg,Electronic,ok
0.512,1.0,0.813,0.724,0.761,full_frame,Washing_Machine_293.jpg,Electronic,ok
0.138,0.097,0.409,0.318,0.216,background_terpisah,Washing_Machine_294.jpg,Electronic,ok
1.0,0.49,0.991,0.453,0.736,full_frame,Washing_Machine_295.jpg,Electronic,ok
1.0,1.0,1.0,0.735,0.947,full_frame,Washing_Machine_296.jpg,Electronic,ok
1.0,1.0,1.0,0.324,0.865,full_frame,Washing_Machine_297.jpg,Electronic,ok
0.0,0.0,0.099,0.393,0.098,background_terpisah,Washing_Machine_298.jpg,Electronic,ok
0.798,0.423,0.971,0.406,0.642,perlu_cek_manual,Washing_Machine_299.jpg,Electronic,ok
0.117,0.544,0.476,0.214,0.336,background_terpisah,Washing_Machine_3.jpg,Electronic,ok
0.0,0.0,0.037,0.594,0.126,background_terpisah,Washing_Machine_30.jpg,Electronic,ok
0.839,0.626,0.75,0.597,0.709,full_frame,Washing_Machine_31.jpg,Electronic,ok
0.0,0.0,-0.0,0.391,0.078,background_terpisah,Washing_Machine_32.jpg,Electronic,ok
0.548,0.311,0.893,0.399,0.516,perlu_cek_manual,Washing_Machine_33.jpg,Electronic,ok
0.012,0.0,0.278,0.393,0.138,background_terpisah,Washing_Machine_34.jpg,Electronic,ok
0.97,1.0,1.0,0.47,0.885,full_frame,Washing_Machine_35.jpg,Electronic,ok
1.0,1.0,1.0,0.606,0.921,full_frame,Washing_Machine_36.jpg,Electronic,ok
1.0,0.864,0.467,0.532,0.759,full_frame,Washing_Machine_37.jpg,Electronic,ok
0.012,0.02,0.304,0.669,0.204,background_terpisah,Washing_Machine_38.jpg,Electronic,ok
0.091,0.061,0.476,0.334,0.207,background_terpisah,Washing_Machine_39.jpg,Electronic,ok
0.299,0.846,0.375,0.217,0.462,perlu_cek_manual,Washing_Machine_4.jpg,Electronic,ok
0.669,0.0,0.994,0.568,0.513,perlu_cek_manual,Washing_Machine_40.jpg,Electronic,ok
0.443,1.0,0.724,0.58,0.694,full_frame,Washing_Machine_41.jpg,Electronic,ok
0.926,0.387,0.926,0.391,0.657,full_frame,Washing_Machine_42.jpg,Electronic,ok
1.0,0.52,0.998,0.486,0.753,full_frame,Washing_Machine_43.jpg,Electronic,ok
0.014,0.0,0.325,0.241,0.117,background_terpisah,Washing_Machine_44.jpg,Electronic,ok
0.856,0.255,1.0,0.346,0.602,perlu_cek_manual,Washing_Machine_45.jpg,Electronic,ok
0.0,0.0,0.145,0.65,0.159,background_terpisah,Washing_Machine_46.jpg,Electronic,ok
1.0,0.171,0.52,0.58,0.571,perlu_cek_manual,Washing_Machine_47.jpg,Electronic,ok
0.461,0.139,0.704,0.407,0.402,perlu_cek_manual,Washing_Machine_48.jpg,Electronic,ok
0.418,0.592,0.379,0.452,0.469,perlu_cek_manual,Washing_Machine_49.jpg,Electronic,ok
1.0,1.0,1.0,0.776,0.955,full_frame,Washing_Machine_5.jpg,Electronic,ok
0.0,0.0,0.045,0.376,0.084,background_terpisah,Washing_Machine_50.jpg,Electronic,ok
0.245,0.706,0.453,0.509,0.478,perlu_cek_manual,Washing_Machine_51.jpg,Electronic,ok
0.477,1.0,0.836,0.439,0.698,full_frame,Washing_Machine_52.jpg,Electronic,ok
0.315,0.286,0.517,0.118,0.307,background_terpisah,Washing_Machine_53.jpg,Electronic,ok
0.001,0.0,0.144,0.406,0.11,background_terpisah,Washing_Machine_54.jpg,Electronic,ok
1.0,1.0,1.0,0.575,0.915,full_frame,Washing_Machine_55.jpg,Electronic,ok
0.061,0.225,0.278,0.572,0.256,background_terpisah,Washing_Machine_56.jpg,Electronic,ok
0.425,0.244,0.462,0.307,0.354,perlu_cek_manual,Washing_Machine_57.jpg,Electronic,ok
0.043,0.587,0.476,0.224,0.329,background_terpisah,Washing_Machine_58.jpg,Electronic,ok
0.154,0.24,0.736,0.451,0.355,perlu_cek_manual,Washing_Machine_59.jpg,Electronic,ok
1.0,0.26,0.576,0.621,0.617,perlu_cek_manual,Washing_Machine_6.jpg,Electronic,ok
0.309,0.63,0.459,0.582,0.49,perlu_cek_manual,Washing_Machine_60.jpg,Electronic,ok
0.907,0.421,0.769,0.236,0.599,perlu_cek_manual,Washing_Machine_61.jpg,Electronic,ok
1.0,1.0,0.939,0.037,0.795,full_frame,Washing_Machine_62.jpg,Electronic,ok
0.327,0.923,0.476,0.524,0.575,perlu_cek_manual,Washing_Machine_63.jpg,Electronic,ok
1.0,1.0,0.759,0.709,0.894,full_frame,Washing_Machine_64.jpg,Electronic,ok
0.101,0.0,0.63,0.401,0.237,background_terpisah,Washing_Machine_65.jpg,Electronic,ok
0.41,0.612,0.522,0.139,0.439,perlu_cek_manual,Washing_Machine_66.jpg,Electronic,ok
0.0,0.0,0.086,0.427,0.103,background_terpisah,Washing_Machine_67.jpg,Electronic,ok
0.167,0.536,0.428,0.494,0.395,perlu_cek_manual,Washing_Machine_68.jpg,Electronic,ok
0.606,0.505,0.977,0.336,0.596,perlu_cek_manual,Washing_Machine_69.jpg,Electronic,ok
0.676,0.227,0.954,0.393,0.54,perlu_cek_manual,Washing_Machine_7.jpg,Electronic,ok
0.587,1.0,0.918,0.75,0.81,full_frame,Washing_Machine_70.jpg,Electronic,ok
1.0,0.795,0.994,0.439,0.825,full_frame,Washing_Machine_71.jpg,Electronic,ok
0.353,0.512,0.419,0.454,0.434,perlu_cek_manual,Washing_Machine_72.jpg,Electronic,ok
0.023,0.09,0.206,0.575,0.19,background_terpisah,Washing_Machine_73.jpg,Electronic,ok
0.029,0.025,0.243,0.454,0.156,background_terpisah,Washing_Machine_74.jpg,Electronic,ok
0.07,0.958,0.267,0.35,0.432,perlu_cek_manual,Washing_Machine_75.jpg,Electronic,ok
1.0,1.0,0.937,0.494,0.886,full_frame,Washing_Machine_76.jpg,Electronic,ok
0.001,0.0,0.194,0.588,0.156,background_terpisah,Washing_Machine_77.jpg,Electronic,ok
0.731,0.848,0.519,0.465,0.67,full_frame,Washing_Machine_78.jpg,Electronic,ok
0.879,1.0,0.995,0.547,0.872,full_frame,Washing_Machine_79.jpg,Electronic,ok
0.416,1.0,0.579,0.515,0.644,perlu_cek_manual,Washing_Machine_8.jpg,Electronic,ok
1.0,1.0,0.763,0.499,0.852,full_frame,Washing_Machine_80.jpg,Electronic,ok
0.0,0.0,-0.0,0.546,0.109,background_terpisah,Washing_Machine_81.jpg,Electronic,ok
0.004,0.0,0.348,0.593,0.189,background_terpisah,Washing_Machine_82.jpg,Electronic,ok
0.732,0.352,0.454,0.232,0.462,perlu_cek_manual,Washing_Machine_83.jpg,Electronic,ok
0.26,0.311,0.828,0.436,0.424,perlu_cek_manual,Washing_Machine_84.jpg,Electronic,ok
1.0,0.483,0.938,0.343,0.701,full_frame,Washing_Machine_85.jpg,Electronic,ok
1.0,0.0,0.547,0.472,0.504,perlu_cek_manual,Washing_Machine_86.jpg,Electronic,ok
0.209,0.687,0.481,0.656,0.496,perlu_cek_manual,Washing_Machine_87.jpg,Electronic,ok
0.154,0.416,0.969,0.149,0.395,perlu_cek_manual,Washing_Machine_88.jpg,Electronic,ok
0.863,0.918,0.952,0.313,0.787,full_frame,Washing_Machine_89.jpg,Electronic,ok
0.084,0.049,0.385,0.527,0.222,background_terpisah,Washing_Machine_9.jpg,Electronic,ok
0.383,0.578,0.433,0.424,0.46,perlu_cek_manual,Washing_Machine_90.jpg,Electronic,ok
1.0,0.786,0.983,0.188,0.77,full_frame,Washing_Machine_91.jpg,Electronic,ok
0.277,0.324,0.475,0.491,0.373,perlu_cek_manual,Washing_Machine_92.jpg,Electronic,ok
1.0,0.0,1.0,0.58,0.616,perlu_cek_manual,Washing_Machine_93.jpg,Electronic,ok
0.0,0.0,0.013,0.506,0.104,background_terpisah,Washing_Machine_94.jpg,Electronic,ok
0.266,0.462,0.362,0.276,0.346,background_terpisah,Washing_Machine_95.jpg,Electronic,ok
0.718,0.0,0.998,0.251,0.465,perlu_cek_manual,Washing_Machine_96.jpg,Electronic,ok
0.024,0.0,0.413,0.144,0.119,background_terpisah,Washing_Machine_97.jpg,Electronic,ok
0.228,0.0,0.424,0.544,0.262,background_terpisah,Washing_Machine_98.jpg,Electronic,ok
0.847,0.553,0.423,0.468,0.598,perlu_cek_manual,Washing_Machine_99.jpg,Electronic,ok
1.0,0.906,0.994,0.308,0.832,full_frame,WhatsApp Image 2020-11-01 at 1.15.10 PM.jpeg,Electronic,ok
0.862,0.0,0.926,0.334,0.511,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.15.29 PM.jpeg,Electronic,ok
1.0,0.198,1.0,0.505,0.66,full_frame,WhatsApp Image 2020-11-01 at 1.20.25 PM.jpeg,Electronic,ok
1.0,0.212,1.0,0.379,0.639,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.20.37 PM.jpeg,Electronic,ok
0.838,0.254,0.974,0.516,0.626,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.20.54 PM.jpeg,Electronic,ok
0.248,0.422,0.863,0.491,0.472,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.21.02 PM.jpeg,Electronic,ok
1.0,0.804,1.0,0.09,0.759,full_frame,WhatsApp Image 2020-11-01 at 1.22.01 PM.jpeg,Electronic,ok
0.411,0.024,0.905,0.313,0.374,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.22.14 PM.jpeg,Electronic,ok
1.0,0.54,0.974,0.324,0.722,full_frame,WhatsApp Image 2020-11-01 at 1.22.22 PM.jpeg,Electronic,ok
0.73,0.0,0.915,0.255,0.453,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.22.36 PM.jpeg,Electronic,ok
0.466,0.0,1.0,0.44,0.428,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.22.54 PM.jpeg,Electronic,ok
0.182,0.0,0.91,0.591,0.355,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.23.05 PM.jpeg,Electronic,ok
0.107,0.075,0.824,0.342,0.288,background_terpisah,WhatsApp Image 2020-11-01 at 1.23.14 PM.jpeg,Electronic,ok
0.325,0.0,0.855,0.479,0.364,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.23.23 PM.jpeg,Electronic,ok
0.071,0.0,0.843,0.591,0.308,background_terpisah,WhatsApp Image 2020-11-01 at 1.23.32 PM.jpeg,Electronic,ok
0.668,0.0,1.0,0.319,0.464,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.23.45 PM.jpeg,Electronic,ok
0.355,0.405,0.927,0.467,0.507,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.25.01 PM.jpeg,Electronic,ok
0.701,0.147,0.888,0.297,0.491,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.25.36 PM.jpeg,Electronic,ok
0.436,0.198,1.0,0.088,0.408,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.25.56 PM.jpeg,Electronic,ok
0.469,0.232,0.915,0.511,0.495,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.26.24 PM.jpeg,Electronic,ok
0.941,0.949,0.975,0.335,0.829,full_frame,WhatsApp Image 2020-11-01 at 1.26.52 PM.jpeg,Electronic,ok
0.29,0.0,0.945,0.406,0.357,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.27.06 PM.jpeg,Electronic,ok
0.428,0.906,0.942,0.171,0.623,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.27.40 PM.jpeg,Electronic,ok
0.452,1.0,1.0,0.318,0.699,full_frame,WhatsApp Image 2020-11-01 at 1.27.55 PM.jpeg,Electronic,ok
0.774,0.0,0.977,0.117,0.451,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.28.11 PM.jpeg,Electronic,ok
0.524,0.0,0.969,0.065,0.364,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.28.23 PM.jpeg,Electronic,ok
0.475,0.0,0.917,0.152,0.356,perlu_cek_manual,WhatsApp Image 2020-11-01 at 1.28.48 PM.jpeg,Electronic,ok
1.0,0.925,1.0,0.632,0.904,full_frame,wiring_problems_xl_banner.jpg,Electronic,ok
0.961,0.7,0.976,0.248,0.743,full_frame,ygugjg.jpg,Electronic,ok
0.689,1.0,0.966,0.194,0.739,full_frame,yj6-1354367.jpg,Electronic,ok
0.966,0.994,0.992,0.009,0.788,full_frame,yui.jpeg,Electronic,ok
1.0,0.654,1.0,0.687,0.834,full_frame,YzEbi9.jpg,Electronic,ok
,,,,,,۲۰۱۹۰۷۳۱_۲۱۲۲۴۸-800x600.jpg,Electronic,gagal_diproses: gambar gagal dibaca
0.322,0.135,0.315,0.528,0.306,background_terpisah,O_1.jpg,Organic,ok
0.048,0.09,0.536,0.354,0.22,background_terpisah,O_10.jpg,Organic,ok
0.122,0.056,0.354,0.413,0.207,background_terpisah,O_100.jpg,Organic,ok
1.0,0.569,0.843,0.222,0.684,full_frame,O_1000.jpg,Organic,ok
0.038,0.393,0.143,0.549,0.268,background_terpisah,O_10000.jpg,Organic,ok
0.68,0.702,0.975,0.492,0.708,full_frame,O_10001.jpg,Organic,ok
0.887,0.905,0.901,0.551,0.828,full_frame,O_10002.jpg,Organic,ok
0.482,0.639,0.965,0.4,0.609,perlu_cek_manual,O_10003.jpg,Organic,ok
